id,user_id,user_login,user_name,game_id,game_name,type,title,viewer_count,started_at,language,thumbnail_url,tag_ids,tags,is_mature
41450897623,672525214,solionzi,空衣御侍,32982,Grand Theft Auto V,live,【 #ストグラ /救急隊】「第449話」なんだか久々の早番【雷堂ましろ⚡️/空衣御侍】GTAV,1375,2024-07-17T08:04:20Z,ja,https://static-cdn.jtvnw.net/previews-ttv/live_user_solionzi-{width}x{height}.jpg,[],"['ストグラ', '日本語', 'RP', 'グラセフ', '日本']",False
41451049511,545092451,zawakun47,小澤直将,32982,Grand Theft Auto V,live,【＃ストグラ】シマトリどうなる？/オザワ視点,1224,2024-07-17T09:28:45Z,ja,https://static-cdn.jtvnw.net/previews-ttv/live_user_zawakun47-{width}x{height}.jpg,[],"['角待ち上等', 'がちゃがちゃうるせぇ', '勝った奴が正義', '生きて帰ることが一番の金策', '笑顔が一番', '俺が生きるからお前らは肉壁', '愛妻家', '日本語', 'ストグラ', 'がにさす']",False
41451309095,9094040,fullcon,フルコン_2525,32982,Grand Theft Auto V,live,JTSのイベントがある日【Day 57 / 鮫島フラム / フルコン視点】,1140,2024-07-17T11:18:57Z,ja,https://static-cdn.jtvnw.net/previews-ttv/live_user_fullcon-{width}x{height}.jpg,[],"['Japanese', '日本語', 'ゲーム', 'deadbydaylight', 'dbd', 'GTA', 'ストグラ', 'グランド・セフト・オートV', 'BackpackBattles']",False
41451336967,189420367,vanotica_,vanotica_,32982,Grand Theft Auto V,live,ยังดีได้มากกว่านี้ #AAA #DW !sub,1100,2024-07-17T11:29:04Z,th,https://static-cdn.jtvnw.net/previews-ttv/live_user_vanotica_-{width}x{height}.jpg,[],"['ไทย', 'DooWhite', 'ภาษาไทย', 'AttackAllAround', 'WhatCity']",False
40863488533,122887284,uhsnow,uhSnow,32982,Grand Theft Auto V,live,ALBERT | NoPixel | discord.gg/Snow |,1095,2024-07-17T10:37:26Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_uhsnow-{width}x{height}.jpg,[],"['English', 'Roleplay', 'RP', 'fps', 'Space', 'NoPixel', 'GTARP']",True
41451353927,1099029995,pilyogang99,PilyoGang99,32982,Grand Theft Auto V,live,Silip lang.,1057,2024-07-17T11:33:59Z,tl,https://static-cdn.jtvnw.net/previews-ttv/live_user_pilyogang99-{width}x{height}.jpg,[],"['Tagalog', 'PilyoGang', 'galawangosasbata']",False
41450880775,73976866,gotsukishima,gotsukishima,32982,Grand Theft Auto V,live,ALLIN | 月ノ島 | 275日目 | 島取りだ,1008,2024-07-17T07:55:29Z,ja,https://static-cdn.jtvnw.net/previews-ttv/live_user_gotsukishima-{width}x{height}.jpg,[],"['日本語', 'DTN', 'ネタバレ禁止', '鳩禁止']",False
42614767512,42316376,just_ns,just_ns,29595,Dota 2,live,СТАРПЕРХАБ | Entity vs BetBoom Team | BO3 | Riyadh Masters at Esports World Cup | !betboom !joom !fantasy !yt !tg !мерч !комп,17581,2024-07-17T08:50:29Z,ru,https://static-cdn.jtvnw.net/previews-ttv/live_user_just_ns-{width}x{height}.jpg,[],['Русский'],True
40863057685,40488774,stray228,Stray228,29595,Dota 2,live,BetBoom Team vs Entity [0:0] | Bo3 | Riyadh Masters at Esports World Cup | !bb !tg !розыгрыш !мерч,17036,2024-07-17T07:39:42Z,ru,https://static-cdn.jtvnw.net/previews-ttv/live_user_stray228-{width}x{height}.jpg,[],"['dota2', 'высокийскилл', 'адекватнаяатмосфера', 'хорошаямузыка', 'Proplayer', 'Обучение', 'mid', 'солевойстример', 'legend', 'Русский']",False
40863110005,147085545,ewc_dota2,EWC_Dota2,29595,Dota 2,live,Entity vs. BB Team - Dota 2 Riyadh Masters x EWC // Day 11 - Playoffs,16517,2024-07-17T08:06:04Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_ewc_dota2-{width}x{height}.jpg,[],"['Esports', 'English']",False
42614718344,129339704,betboom_ru,betboom_ru,29595,Dota 2,live,(RU) Entity [0:0] BB Team | Bo3 | Riyadh Masters at Esports World Cup: Day 11 | by @MantaQ & @follow4ce,9061,2024-07-17T08:19:49Z,ru,https://static-cdn.jtvnw.net/previews-ttv/live_user_betboom_ru-{width}x{height}.jpg,[],"['Киберспорт', 'Русский']",False
40863231669,969676130,nicoleheart23,nicoleheart23,29595,Dota 2,live,"RIYADH MASTERS День 11 Bo3 AURORA - XTREME GAMING, ENTITY - BETBOOM TEAM, LGD - TEAM SPIRIT",7216,2024-07-17T09:00:59Z,ru,https://static-cdn.jtvnw.net/previews-ttv/live_user_nicoleheart23-{width}x{height}.jpg,[],"['dota2', 'dota', 'дота', 'girldota2', 'дота2', 'riyadhmasters2024', 'entity', 'OG', 'TeamSpirit', 'TundraEsports']",False
42615066200,108268890,gorgc,Gorgc,29595,Dota 2,live,Betboom vs Entity - 0:0 - Riyadh Masters EWC - Playoffs,4173,2024-07-17T11:25:39Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_gorgc-{width}x{height}.jpg,[],['English'],False
42614780232,21390470,singsing,singsing,29595,Dota 2,live,1 HR BREAK - ENTITY VS BB  - RIYADH MASTERS EWC CO STREAM,4079,2024-07-17T08:57:20Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_singsing-{width}x{height}.jpg,[],"['NoBackseating', 'English']",True
42614983528,133102749,coldman92,coldman92,29595,Dota 2,live,лЫСЫЙ Глек стримит !В пати ?  TG даю финансы!,2947,2024-07-17T10:45:58Z,ru,https://static-cdn.jtvnw.net/previews-ttv/live_user_coldman92-{width}x{height}.jpg,[],['Русский'],False
42614928520,63667409,justcooman,JustCooman,29595,Dota 2,live,riyadh masters  !! (bez zaderjki),2070,2024-07-17T10:17:39Z,ru,https://static-cdn.jtvnw.net/previews-ttv/live_user_justcooman-{width}x{height}.jpg,[],['Русский'],False
40863329765,87791915,ilame,iLame,29595,Dota 2,live,DOTA 2 -> Black Mesa (Half-Life 1 Remake),1444,2024-07-17T09:39:12Z,ru,https://static-cdn.jtvnw.net/previews-ttv/live_user_ilame-{width}x{height}.jpg,[],"['шизофрения', 'длявсейсемьи', 'умиротворение', 'noagressive', 'фокусы', 'никакойполитики', 'asmr', 'BASED', 'БазированнаяЛичность', 'УВЫ']",True
40863378741,902162332,s1n4er,s1n4er,29595,Dota 2,live,Dota2 и Cs2,892,2024-07-17T09:58:27Z,ru,https://static-cdn.jtvnw.net/previews-ttv/live_user_s1n4er-{width}x{height}.jpg,[],"['Русский', 'Скуф', 'Повтор']",True
41450850407,904911896,jwldota2,jwldota2,29595,Dota 2,live,road to 13k mmr offlaner !donate !subs,829,2024-07-17T07:36:53Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_jwldota2-{width}x{height}.jpg,[],"['Filipino', 'English', 'Tagalog', 'dota2', 'dota2twitch', 'dota2ranked', 'Dota2International', 'poor']",False
40863380213,57116735,mistercop,mistercop,29595,Dota 2,live,Стрим на 31 час ☀️🫠 !tg !7tv,709,2024-07-17T09:58:54Z,ru,https://static-cdn.jtvnw.net/previews-ttv/live_user_mistercop-{width}x{height}.jpg,[],"['шизофрения', 'Фокусы', 'Социопатия', 'Русский']",False
42614664648,67416440,xcaliburye,XcaliburYe,29595,Dota 2,live,13k soon | !coaching,667,2024-07-17T07:45:12Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_xcaliburye-{width}x{height}.jpg,[],['English'],True
